,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,pathExists,mfcc
1994,19,10.0,"khujand, tajikistan",./archive/recordings/recordings/tajiki3.mp3,Tajiki,1,2176,Tajikistan,False,,,,True,"[-431.5176, -408.58585, -406.37018, -398.7792, -401.25098, -405.07416, -406.30084, -404.91348, -404.07, -401.29965, -401.0261, -390.53494, -392.2036, -397.16385, -397.98337, -405.68146, -396.6423, -391.70007, -385.32156, -384.31226]"
1995,39,7.0,"colombo, sri lanka",./archive/recordings/recordings/tamil1.mp3,Tamil,0,367,Sri Lanka,False,,,,True,"[-645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673, -645.27673]"
1996,35,4.0,"madras, tamil nadu, india",./archive/recordings/recordings/tamil2.mp3,Tamil,1,429,India,False,,,,True,"[-468.02216, -442.90277, -438.43927, -436.91214, -438.0983, -438.1279, -436.90485, -437.132, -427.09558, -427.00867, -430.20126, -422.3586, -420.6718, -429.1671, -428.13477, -426.11594, -432.20706, -434.635, -436.51724, -439.71356]"
1997,26,10.0,"chennai, india",./archive/recordings/recordings/tamil3.mp3,Tamil,0,531,India,False,,,,True,"[-387.57263, -375.4397, -376.5774, -372.61493, -375.75867, -376.76993, -373.7574, -379.3072, -385.81018, -381.8748, -384.7555, -384.69693, -385.93484, -384.14655, -391.45868, -388.9053, -384.90353, -383.01498, -379.47742, -377.08774]"
1998,58,3.0,"colombo, sri lanka",./archive/recordings/recordings/tamil4.mp3,Tamil,1,1647,Sri Lanka,False,,,,True,"[-513.6441, -502.292, -504.7096, -504.9328, -506.5975, -508.74753, -513.90393, -510.7643, -507.5189, -504.24127, -506.13916, -509.39877, -514.1026, -509.8882, -503.10962, -503.8848, -507.1715, -506.3121, -501.81387, -497.8188]"
1999,36,5.0,"coimbatore, tamil nadu, india",./archive/recordings/recordings/tamil5.mp3,Tamil,1,1723,India,False,,,,True,"[-549.8795, -514.37585, -500.41537, -504.66504, -507.35678, -502.0749, -502.56522, -503.93564, -507.62048, -504.29745, -501.2636, -503.93866, -505.38052, -503.13647, -503.82468, -494.0222, -494.01562, -503.05222, -501.12732, -498.7834]"
2000,47,6.0,"bangalore, karnataka, india",./archive/recordings/recordings/tamil6.mp3,Tamil,1,2076,India,False,,,,True,"[-481.67273, -450.57047, -451.16153, -444.33917, -445.82028, -453.40045, -453.18665, -459.5411, -462.57254, -468.59833, -472.65894, -476.773, -480.67886, -479.04968, -476.9675, -478.54572, -481.0778, -478.7615, -476.49194, -477.441]"
2001,29,10.0,"kargali, tatarstan, russia",./archive/recordings/recordings/tatar1.mp3,Tatar,1,368,Russia,False,,,,True,"[-495.90808, -524.39557, -556.04895, -556.0487, -556.04834, -556.0517, -556.0504, -556.04987, -556.0501, -556.0491, -556.0491, -556.0494, -556.04834, -556.0405, -556.04663, -556.0495, -556.049, -556.04865, -556.0497, -556.0528]"
2002,31,6.0,"kadapa, india",./archive/recordings/recordings/telugu1.mp3,Telugu,0,369,India,False,,,,True,"[-496.56824, -471.72623, -468.57037, -468.46515, -465.25278, -465.55807, -469.0952, -468.88135, -470.77222, -467.07983, -462.76236, -468.8033, -474.6449, -475.13483, -478.8392, -482.12912, -482.18457, -482.3519, -486.18466, -492.70468]"
2003,18,6.0,"guntur, andhra pradesh, india",./archive/recordings/recordings/telugu2.mp3,Telugu,0,370,India,False,,,,True,"[-583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092, -583.092]"
2004,21,10.0,"kono, sierra leone",./archive/recordings/recordings/temne1.mp3,Temne,0,1905,Sierra Leone,False,,,,True,"[-605.6697, -605.6697, -605.6697, -605.6697, -605.6697, -605.6697, -605.6697, -605.6697, -603.7525, -590.23846, -552.8603, -537.4331, -539.4176, -544.14014, -554.23206, -557.64435, -554.6021, -550.1393, -548.99255, -551.3992]"
2005,59,8.0,"guangdong province, guangdong, china",./archive/recordings/recordings/teochew1.mp3,Teochew,1,569,China,False,,,,True,"[-554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325, -554.52325]"
2006,25,10.0,"khon kaen, thailand",./archive/recordings/recordings/thai1.mp3,Thai,1,371,Thailand,False,,,,True,"[-469.4438, -374.58463, -334.9045, -325.09937, -314.56628, -317.44977, -322.8682, -317.79938, -316.03568, -318.80933, -315.38882, -315.60187, -308.97235, -296.65735, -247.05496, -185.1011, -203.33441, -289.76764, -320.422, -326.17526]"
2007,30,6.0,"bangkok, thailand",./archive/recordings/recordings/thai10.mp3,Thai,0,1488,Thailand,False,,,,True,"[-482.20413, -413.80023, -385.3519, -378.98196, -378.199, -385.01523, -381.6735, -384.5178, -395.4258, -408.24817, -401.82153, -397.2667, -401.6734, -397.25735, -395.6535, -397.88065, -407.71906, -406.768, -407.22656, -402.75446]"
2008,18,13.0,"bang na, thailand",./archive/recordings/recordings/thai11.mp3,Thai,0,1673,Thailand,False,,,,True,"[-526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705, -526.84705]"
2009,33,8.0,"bangkok, thailand",./archive/recordings/recordings/thai12.mp3,Thai,0,1721,Thailand,False,,,,True,"[-364.3335, -295.73782, -341.03394, -514.8496, -511.40732, -512.5156, -535.6802, -548.9899, -553.95386, -551.9377, -551.9658, -543.14233, -532.357, -532.30273, -542.38385, -551.2601, -554.25476, -553.44293, -549.63574, -553.12115]"
2010,69,7.0,"nakhon si thammarat, thailand",./archive/recordings/recordings/thai13.mp3,Thai,1,1829,Thailand,False,,,,True,"[-469.8425, -452.2079, -450.81104, -447.1676, -458.6017, -467.60498, -468.99167, -472.92004, -479.49918, -476.2078, -464.55908, -464.3688, -463.16806, -444.00677, -447.23593, -457.3673, -441.79706, -430.664, -427.80258, -429.3035]"
2011,39,10.0,"bangkok, thailand",./archive/recordings/recordings/thai14.mp3,Thai,1,2066,Thailand,False,,,,True,"[-537.6128, -523.20935, -524.9974, -526.9553, -507.9184, -510.65677, -525.9539, -523.7967, -521.10895, -515.1884, -498.7909, -475.96158, -470.96063, -480.60556, -476.3918, -457.5552, -440.88766, -453.62103, -473.0432, -483.63605]"
2012,19,7.0,"bangkok, thailand",./archive/recordings/recordings/thai15.mp3,Thai,1,2131,Thailand,False,,,,True,"[-564.1311, -565.0032, -565.4192, -565.3981, -565.4101, -565.4596, -565.5681, -565.69147, -565.2976, -565.3986, -565.4127, -562.29846, -503.58228, -433.67557, -390.0209, -345.0193, -334.79282, -347.92453, -348.29617, -348.2314]"
2013,20,10.0,"chiang mai, thailand",./archive/recordings/recordings/thai2.mp3,Thai,0,372,Thailand,False,,,,True,"[-478.49652, -467.59622, -461.87106, -464.80972, -464.03885, -464.20834, -461.17322, -459.0311, -455.7717, -450.81772, -450.63596, -457.65448, -456.63828, -451.1386, -450.96463, -451.92667, -445.95447, -439.7037, -441.12354, -440.31802]"
2014,22,4.0,"bangkok, thailand",./archive/recordings/recordings/thai3.mp3,Thai,0,373,Thailand,False,,,,True,"[-532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057, -532.5057]"
2015,23,7.0,"songkhla, thailand",./archive/recordings/recordings/thai4.mp3,Thai,1,448,Thailand,False,,,,True,"[-579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837, -579.9837]"
2016,25,10.0,"bangkok, thailand",./archive/recordings/recordings/thai5.mp3,Thai,0,612,Thailand,False,,,,True,"[-575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344, -575.344]"
2017,27,11.0,"sukhothai, thailand",./archive/recordings/recordings/thai6.mp3,Thai,0,698,Thailand,False,,,,True,"[-597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -597.9302, -501.6581, -392.45935, -379.03098, -390.60757]"
2018,26,10.0,"phrae, thailand",./archive/recordings/recordings/thai7.mp3,Thai,1,898,Thailand,False,,,,True,"[-392.38434, -426.04373, -460.89752, -438.20615, -427.33652, -434.57812, -441.84677, -446.76273, -445.27823, -441.76044, -438.791, -429.83795, -386.81537, -361.33054, -363.62, -364.83182, -379.4371, -410.35974, -438.56598, -446.5285]"
2019,37,25.0,"bangkok, thailand",./archive/recordings/recordings/thai8.mp3,Thai,0,1055,Thailand,False,,,,True,"[-540.4258, -524.2981, -522.3305, -526.0652, -526.33514, -523.6787, -527.99176, -526.4586, -524.3061, -525.56366, -526.6793, -530.00146, -521.9237, -520.56903, -529.7475, -531.819, -533.63336, -536.13153, -531.80334, -529.49585]"
2020,18,6.0,"bangkok, thailand",./archive/recordings/recordings/thai9.mp3,Thai,1,1103,Thailand,False,,,,True,"[-335.58337, -323.01535, -391.09885, -420.8423, -424.51007, -421.41394, -415.25146, -405.0507, -375.57635, -388.85184, -419.85742, -419.1568, -408.8078, -415.38687, -424.20355, -427.0026, -429.27405, -422.5024, -424.2418, -424.8181]"
2021,26,13.0,"lhasa, tibet",./archive/recordings/recordings/tibetan1.mp3,Tibetan,1,374,Tibet,False,,,,True,"[-452.4735, -432.87277, -435.39175, -436.07022, -440.02982, -435.59756, -437.44803, -431.30902, -431.62964, -440.17508, -442.16284, -436.47028, -435.03183, -437.7539, -439.7107, -444.9461, -437.92804, -436.29117, -437.89554, -437.58728]"
2022,41,35.0,"khamba, tibet",./archive/recordings/recordings/tibetan2.mp3,Tibetan,1,375,Tibet,False,,,,True,"[-565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933, -565.6933]"
2023,20,7.0,"mysore, india",./archive/recordings/recordings/tibetan3.mp3,Tibetan,1,376,India,False,,,,True,"[-402.14246, -376.63168, -377.9604, -375.3224, -388.79202, -454.12213, -522.9325, -528.73, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676, -528.73676]"
2024,25,17.0,"adigrat, ethiopia",./archive/recordings/recordings/tigrigna1.mp3,Tigrigna,1,377,Ethiopia,False,,,,True,"[-550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326, -550.1326]"
2025,23,20.0,"asmara, eritrea",./archive/recordings/recordings/tigrigna2.mp3,Tigrigna,1,378,Eritrea,False,,,,True,"[-648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555, -648.1555]"
2026,44,7.0,"asmara, eritrea",./archive/recordings/recordings/tigrigna3.mp3,Tigrigna,0,379,Eritrea,False,,,,True,"[-555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753, -555.90753]"
2027,52,14.0,"asmara, eritrea",./archive/recordings/recordings/tigrigna4.mp3,Tigrigna,1,588,Eritrea,False,,,,True,"[-571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564, -571.03564]"
2028,45,10.0,"asmara, eritrea",./archive/recordings/recordings/tigrigna5.mp3,Tigrigna,0,1107,Eritrea,False,,,,True,"[-565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734, -565.70734]"
2029,58,15.0,"adigrat, ethiopia",./archive/recordings/recordings/tigrigna6.mp3,Tigrigna,1,1151,Ethiopia,False,,,,True,"[-376.13617, -354.03424, -356.57748, -359.4297, -360.33087, -366.41238, -367.177, -364.1714, -364.90463, -365.0815, -370.36276, -374.62888, -366.34225, -358.025, -366.4415, -372.3216, -365.58655, -367.04218, -365.63446, -366.6679]"
2030,37,7.0,"asmara, eritrea",./archive/recordings/recordings/tigrigna7.mp3,Tigrigna,1,1855,Eritrea,False,,,,True,"[-416.528, -387.28207, -384.30087, -387.28244, -393.6616, -398.75977, -405.2081, -407.53094, -413.36676, -402.64258, -400.04922, -397.2387, -394.7686, -399.64542, -391.52295, -378.7659, -369.7176, -369.17798, -361.1778, -350.91446]"
2031,35,7.0,"asmara, eritrea",./archive/recordings/recordings/tigrigna8.mp3,Tigrigna,0,2054,Eritrea,False,,,,True,"[-614.3964, -616.2746, -617.7101, -617.7363, -617.71246, -617.70807, -617.71497, -617.6949, -617.69037, -617.7109, -617.7126, -617.7124, -617.71246, -617.7118, -617.7079, -617.7112, -617.7045, -617.7007, -617.7083, -617.7105]"
2032,31,7.0,"kalamare, botswana",./archive/recordings/recordings/tswana1.mp3,Tswana,0,488,Botswana,False,,,,True,"[-473.78793, -465.68152, -460.89407, -454.7455, -454.84668, -453.9762, -453.93307, -456.8158, -458.58807, -456.84985, -458.8763, -449.86145, -445.747, -447.73013, -448.3778, -455.2454, -456.9029, -453.84192, -457.11118, -453.93008]"
2033,32,6.0,"lobatse, botswana",./archive/recordings/recordings/tswana2.mp3,Tswana,1,1183,Botswana,False,,,,True,"[-483.2385, -471.5003, -475.53543, -482.77878, -485.9517, -479.2511, -446.59195, -453.54926, -458.20395, -431.2288, -407.62674, -388.9851, -380.75787, -381.1985, -387.2909, -391.01996, -395.96338, -398.1581, -388.04538, -394.71744]"
2034,27,26.0,"bingol, turkey",./archive/recordings/recordings/turkish1.mp3,Turkish,1,381,Turkey,False,,,,True,"[-410.99933, -417.45908, -429.87076, -437.57782, -443.06396, -441.5103, -440.70093, -443.36102, -440.41223, -439.00665, -441.95316, -440.0568, -439.0397, -440.68802, -442.7549, -444.75104, -440.9617, -446.49048, -444.18243, -440.4787]"
2035,27,11.0,"ankara, turkey",./archive/recordings/recordings/turkish10.mp3,Turkish,0,578,Turkey,False,,,,True,"[-402.9216, -368.2541, -364.07703, -371.39273, -384.48422, -384.2047, -375.16245, -377.37604, -377.67044, -367.97736, -372.3795, -372.1019, -373.6702, -370.94464, -371.2893, -365.09244, -354.95715, -366.64038, -371.02545, -373.89786]"
2036,24,23.0,"kocaeli, turkey",./archive/recordings/recordings/turkish11.mp3,Turkish,1,634,Turkey,False,,,,True,"[-569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -569.3501, -482.11578, -375.6356, -357.1747, -367.45712, -374.93463, -395.8556, -412.07336, -420.61078]"
2037,25,20.0,"giresun, turkey",./archive/recordings/recordings/turkish12.mp3,Turkish,0,672,Turkey,False,,,,True,"[-372.88065, -367.5184, -396.36044, -426.8823, -427.94983, -426.7266, -420.8486, -436.23404, -471.31406, -482.61124, -490.86127, -496.03333, -489.84204, -490.7731, -492.0197, -481.9492, -472.30823, -474.8399, -495.36377, -497.1154]"
2038,18,3.0,"istanbul, turkey",./archive/recordings/recordings/turkish13.mp3,Turkish,1,686,Turkey,False,,,,True,"[-542.33057, -545.898, -545.7622, -545.6224, -545.58276, -516.3365, -511.55432, -507.5324, -510.60043, -517.02277, -521.9841, -533.6637, -538.5353, -537.4772, -538.1215, -539.98413, -542.8764, -544.85614, -545.71405, -546.57764]"
2039,23,6.0,"istanbul, turkey",./archive/recordings/recordings/turkish14.mp3,Turkish,1,735,Turkey,False,,,,True,"[-230.156, -284.8272, -350.7513, -346.66022, -348.90665, -356.25433, -348.86856, -356.18286, -360.8702, -356.04532, -366.15106, -369.88672, -360.67487, -361.31662, -368.11395, -371.0543, -368.9365, -369.62332, -369.7659, -370.24118]"
2040,18,10.0,"ankara, turkey",./archive/recordings/recordings/turkish15.mp3,Turkish,0,736,Turkey,False,,,,True,"[-575.08905, -576.77325, -577.364, -577.36456, -577.36444, -577.3193, -577.29895, -577.33453, -577.3681, -577.3647, -577.35956, -577.3446, -577.35913, -577.43445, -577.3836, -577.3582, -577.35443, -577.37744, -577.3919, -577.35614]"
2041,25,12.0,"kars, turkey",./archive/recordings/recordings/turkish16.mp3,Turkish,0,745,Turkey,False,,,,True,"[-404.8118, -393.60284, -410.39688, -413.21664, -408.54562, -408.11835, -412.94473, -412.93832, -418.24475, -420.04144, -417.09872, -416.93073, -420.2238, -417.36093, -418.22275, -418.73444, -413.71848, -413.53464, -416.23953, -419.2634]"
2042,31,6.0,"ankara, turkey",./archive/recordings/recordings/turkish17.mp3,Turkish,0,763,Turkey,False,,,,True,"[-492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893, -492.21893]"
2043,27,9.0,"stuttgart, germany",./archive/recordings/recordings/turkish18.mp3,Turkish,0,926,Germany,False,,,,True,"[-551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544, -551.26544]"
2044,25,18.0,"istanbul, turkey",./archive/recordings/recordings/turkish19.mp3,Turkish,0,971,Turkey,False,,,,True,"[-558.30206, -558.16833, -558.2164, -558.21326, -558.21454, -558.207, -558.209, -558.2094, -558.188, -558.1769, -558.21216, -558.20013, -558.1882, -558.2071, -558.19836, -558.21796, -558.2252, -558.21106, -558.225, -558.25775]"
2045,24,16.0,"ankara, turkey",./archive/recordings/recordings/turkish2.mp3,Turkish,0,382,Turkey,False,,,,True,"[-441.85052, -432.50204, -430.67227, -423.1236, -425.423, -428.26868, -437.52414, -434.50598, -434.4357, -437.90988, -434.1751, -429.90283, -424.64835, -424.1622, -426.53818, -424.9747, -419.62488, -426.46375, -431.51703, -427.01257]"
2046,19,9.0,"kocaeli, turkey",./archive/recordings/recordings/turkish20.mp3,Turkish,1,1144,Turkey,False,,,,True,"[-516.07806, -501.72437, -506.3883, -505.19653, -506.11475, -507.6651, -510.4395, -508.2349, -502.65546, -501.37015, -505.54233, -506.60962, -508.28244, -511.45654, -508.2084, -512.4741, -510.73694, -505.48886, -506.78735, -507.3486]"
2047,18,4.0,"istanbul, turkey",./archive/recordings/recordings/turkish21.mp3,Turkish,1,1210,Turkey,False,,,,True,"[-547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721, -547.721]"
2048,23,6.0,"istanbul, turkey",./archive/recordings/recordings/turkish22.mp3,Turkish,0,1282,Turkey,False,,,,True,"[-581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465, -581.1465]"
2049,37,11.0,"adana, turkey",./archive/recordings/recordings/turkish23.mp3,Turkish,1,1291,Turkey,False,,,,True,"[-566.6388, -566.539, -566.62006, -566.6836, -566.6148, -566.6052, -566.6014, -566.62274, -566.63617, -566.62646, -566.6353, -566.6369, -566.6032, -566.6124, -566.5857, -566.6538, -566.64404, -566.5984, -566.60834, -566.6008]"
2050,31,12.0,"istanbul, turkey",./archive/recordings/recordings/turkish24.mp3,Turkish,0,1329,Turkey,False,,,,True,"[-552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665, -552.43665]"
2051,32,26.0,"kars, turkey",./archive/recordings/recordings/turkish25.mp3,Turkish,0,1570,Turkey,False,,,,True,"[-560.73914, -559.5462, -559.7915, -561.60547, -561.2517, -561.8019, -562.8391, -559.294, -556.2037, -557.89594, -559.4778, -558.87115, -560.7187, -562.0624, -560.39716, -560.9484, -559.2216, -555.90875, -551.39795, -549.032]"
2052,45,22.0,"sivas, turkey",./archive/recordings/recordings/turkish26.mp3,Turkish,0,1704,Turkey,False,,,,True,"[-521.7139, -505.60507, -508.53467, -503.87433, -505.44336, -511.64502, -511.61005, -505.4696, -513.0481, -516.1866, -508.38455, -513.447, -517.24146, -512.19147, -513.826, -511.28653, -510.25696, -507.0264, -503.6068, -501.7947]"
2053,18,7.0,"istanbul, turkey",./archive/recordings/recordings/turkish27.mp3,Turkish,1,1730,Turkey,False,,,,True,"[-596.2011, -596.2011, -596.2011, -595.71124, -595.26025, -595.2702, -595.9649, -596.2011, -595.9779, -595.9199, -595.96124, -596.2011, -596.1896, -596.196, -596.11053, -596.2011, -596.1026, -596.2011, -596.2011, -595.89935]"
2054,24,4.0,"istanbul, turkey",./archive/recordings/recordings/turkish28.mp3,Turkish,1,1772,Turkey,False,,,,True,"[-539.2361, -539.0642, -539.21466, -539.19257, -539.1786, -539.2338, -539.2041, -539.1804, -539.18256, -539.1925, -539.2122, -539.1855, -539.18335, -539.18555, -539.18414, -539.1835, -539.18335, -539.18396, -539.1871, -539.19086]"
2055,21,11.0,"ankara, turkey",./archive/recordings/recordings/turkish29.mp3,Turkish,1,1808,Turkey,False,,,,True,"[-457.7775, -444.0749, -460.52737, -486.24905, -502.28482, -505.5702, -505.2662, -501.0688, -501.14194, -499.96558, -495.63342, -502.2982, -511.0757, -506.09686, -506.0466, -505.91168, -509.69296, -508.48477, -495.59946, -483.62265]"
2056,27,12.0,"adana, turkey",./archive/recordings/recordings/turkish3.mp3,Turkish,0,383,Turkey,False,,,,True,"[-570.13745, -583.046, -592.8835, -592.89087, -592.88586, -592.88873, -592.8817, -592.8852, -592.88654, -592.88635, -592.8965, -592.8835, -592.8832, -592.8821, -592.8832, -592.88324, -592.88544, -592.8738, -592.8691, -592.8894]"
2057,24,11.0,"izmir, turkey",./archive/recordings/recordings/turkish30.mp3,Turkish,1,1929,Turkey,False,,,,True,"[-435.3302, -442.63693, -425.91177, -385.07523, -398.7358, -428.54095, -440.72278, -445.80472, -447.2925, -447.94687, -444.07056, -438.32257, -435.11612, -429.53714, -428.5238, -427.86386, -419.7292, -422.36603, -420.44104, -418.74237]"
2058,24,11.0,"diyarbakir, turkey",./archive/recordings/recordings/turkish31.mp3,Turkish,0,2032,Turkey,False,,,,True,"[-548.18744, -535.2483, -534.0894, -533.34534, -535.96313, -531.71204, -526.4414, -531.0655, -526.731, -520.66406, -521.5957, -520.3139, -521.59784, -518.0567, -521.8896, -519.98676, -518.9945, -503.66248, -493.07874, -485.28305]"
2059,24,11.0,"diyarbakir, turkey",./archive/recordings/recordings/turkish32.mp3,Turkish,0,2033,Turkey,False,,,,True,"[-546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536, -546.49536]"
2060,24,11.0,"diyarbakir, turkey",./archive/recordings/recordings/turkish33.mp3,Turkish,0,2034,Turkey,False,,,,True,"[-589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816, -589.04816]"
2061,24,11.0,"diyarbakir, turkey",./archive/recordings/recordings/turkish34.mp3,Turkish,0,2035,Turkey,False,,,,True,"[-535.39417, -525.9037, -523.5642, -524.7294, -522.85913, -523.55774, -523.8146, -523.2424, -525.622, -521.5255, -520.86273, -521.4983, -520.67596, -521.91327, -522.28455, -524.4167, -526.5946, -526.70496, -525.5938, -520.2339]"
2062,24,11.0,"izmir, turkey",./archive/recordings/recordings/turkish35.mp3,Turkish,1,2048,Turkey,False,,,,True,"[-584.6174, -580.41327, -577.68506, -578.3082, -577.09125, -578.2174, -577.46136, -576.6486, -579.5399, -582.3682, -580.2323, -578.7447, -580.2691, -580.3256, -581.43463, -580.6514, -580.4789, -569.759, -548.6588, -558.72455]"
2063,26,12.0,"istanbul, turkey",./archive/recordings/recordings/turkish36.mp3,Turkish,1,2168,Turkey,False,,,,True,"[-454.6884, -421.19135, -411.91852, -403.39493, -396.83783, -397.43008, -393.81445, -385.10138, -381.62, -382.82123, -379.99332, -378.65567, -373.7735, -372.71277, -369.46414, -370.981, -372.41663, -368.34644, -372.2532, -379.7969]"
2064,19,17.0,"panjakent, tajikistan",./archive/recordings/recordings/turkish37.mp3,Turkish,0,2174,Tajikistan,False,,,,True,"[-534.95605, -519.33014, -515.4998, -514.9171, -515.06525, -515.42865, -511.5205, -515.4224, -513.6483, -510.5228, -511.32178, -500.5656, -498.7784, -502.89725, -503.22275, -478.1761, -475.79376, -472.99008, -471.20847, -484.0637]"
2065,20,14.0,"kayseri, turkey",./archive/recordings/recordings/turkish4.mp3,Turkish,0,384,Turkey,False,,,,True,"[-555.2547, -567.3358, -575.4367, -575.4388, -575.43756, -575.43774, -575.4354, -575.4371, -575.4331, -575.43176, -575.4321, -575.3208, -575.4344, -575.43677, -575.44135, -575.4393, -575.4371, -575.4375, -575.4371, -575.4402]"
2066,30,11.0,"istanbul, turkey",./archive/recordings/recordings/turkish5.mp3,Turkish,1,385,Turkey,False,,,,True,"[-520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707, -520.11707]"
2067,19,14.0,"istanbul, turkey",./archive/recordings/recordings/turkish6.mp3,Turkish,0,386,Turkey,False,,,,True,"[-515.4136, -507.01883, -500.6323, -496.41058, -504.5685, -502.7915, -498.36508, -500.04797, -498.75342, -500.68533, -500.8908, -500.23532, -501.6018, -502.73767, -500.835, -501.3104, -506.1893, -506.2598, -505.71564, -503.45993]"
2068,19,13.0,"izmir, turkey",./archive/recordings/recordings/turkish7.mp3,Turkish,0,387,Turkey,False,,,,True,"[-614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263, -614.6263]"
